case_id,teacher_success,teacher_hit_round,teacher_budget_used,teacher_teacher_match_rate,teacher_termination_reason,current_success,current_hit_round,current_budget_used,current_teacher_match_rate,current_termination_reason,mixed_success,mixed_hit_round,mixed_budget_used,mixed_teacher_match_rate,mixed_termination_reason,panel,teacher_win,current_win,mixed_win,common_wins,mixed_only_wins,teacher_only_wins,current_only_wins,teacher_mixed_common_wins,teacher_current_common_wins,row_type,teacher_win_rate,current_win_rate,mixed_win_rate,mixed_better_than_current_cases,current_better_than_mixed_cases
val:scenario123:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario124:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario125:part0,1.0,1.0,1.0,1.0,source_hit,1.0,1.0,1.0,1.0,source_hit,1.0,1.0,1.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario126:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,0.8,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario127:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario128:part0,1.0,8.0,24.0,1.0,source_hit,1.0,8.0,24.0,1.0,source_hit,1.0,8.0,24.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario129:part0,0.0,,30.0,1.0,budget_exhausted,0.0,,30.0,0.6,budget_exhausted,0.0,,30.0,0.9,budget_exhausted,val_B30,0.0,0.0,0.0,0,0,0,0,0,0,case,,,,,
val:scenario130:part0,1.0,5.0,15.0,1.0,source_hit,1.0,4.0,12.0,0.75,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario131:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario132:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario133:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario134:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario135:part0,0.0,,30.0,1.0,budget_exhausted,0.0,,30.0,1.0,budget_exhausted,0.0,,30.0,1.0,budget_exhausted,val_B30,0.0,0.0,0.0,0,0,0,0,0,0,case,,,,,
val:scenario136:part0,1.0,5.0,15.0,1.0,source_hit,1.0,6.0,18.0,0.6666666666666666,source_hit,1.0,9.0,27.0,0.8888888888888888,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario137:part0,1.0,6.0,18.0,1.0,source_hit,1.0,6.0,18.0,1.0,source_hit,1.0,6.0,18.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario138:part0,1.0,1.0,1.0,1.0,source_hit,1.0,1.0,1.0,1.0,source_hit,1.0,1.0,1.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario139:part0,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario140:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario141:part0,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario142:part0,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario143:part0,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario144:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario145:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario146:part0,1.0,7.0,21.0,1.0,source_hit,1.0,7.0,21.0,1.0,source_hit,1.0,7.0,21.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario147:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario148:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario149:part0,1.0,9.0,27.0,1.0,source_hit,1.0,9.0,27.0,1.0,source_hit,1.0,9.0,27.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario150:part0,1.0,8.0,24.0,1.0,source_hit,1.0,8.0,24.0,0.875,source_hit,1.0,8.0,24.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario151:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario152:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario153:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario154:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario155:part0,0.0,,1.0,1.0,teacher_no_action,0.0,,1.0,1.0,teacher_no_action,0.0,,1.0,1.0,teacher_no_action,val_B30,0.0,0.0,0.0,0,0,0,0,0,0,case,,,,,
val:scenario156:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario157:part0,0.0,,30.0,1.0,budget_exhausted,0.0,,30.0,1.0,budget_exhausted,0.0,,30.0,1.0,budget_exhausted,val_B30,0.0,0.0,0.0,0,0,0,0,0,0,case,,,,,
val:scenario158:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario159:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,0.8,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario160:part0,1.0,6.0,18.0,1.0,source_hit,1.0,6.0,18.0,1.0,source_hit,1.0,6.0,18.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario161:part0,1.0,7.0,21.0,1.0,source_hit,1.0,7.0,21.0,1.0,source_hit,1.0,7.0,21.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario162:part0,1.0,6.0,18.0,1.0,source_hit,1.0,6.0,18.0,1.0,source_hit,1.0,6.0,18.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario163:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario164:part0,0.0,,3.0,1.0,teacher_no_action,0.0,,3.0,1.0,teacher_no_action,0.0,,3.0,1.0,teacher_no_action,val_B30,0.0,0.0,0.0,0,0,0,0,0,0,case,,,,,
val:scenario165:part0,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario166:part0,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario167:part0,0.0,,30.0,1.0,budget_exhausted,0.0,,30.0,0.6,budget_exhausted,0.0,,30.0,1.0,budget_exhausted,val_B30,0.0,0.0,0.0,0,0,0,0,0,0,case,,,,,
val:scenario168:part0,1.0,9.0,27.0,1.0,source_hit,1.0,9.0,27.0,1.0,source_hit,1.0,9.0,27.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario169:part0,1.0,7.0,21.0,1.0,source_hit,1.0,7.0,21.0,1.0,source_hit,1.0,7.0,21.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario170:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario171:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario172:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario173:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario174:part0,1.0,7.0,21.0,1.0,source_hit,1.0,7.0,21.0,0.7142857142857143,source_hit,1.0,7.0,21.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario175:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario176:part0,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario177:part0,1.0,8.0,24.0,1.0,source_hit,1.0,8.0,24.0,1.0,source_hit,1.0,8.0,24.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario178:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario179:part0,1.0,9.0,27.0,1.0,source_hit,1.0,9.0,27.0,0.8888888888888888,source_hit,1.0,9.0,27.0,0.8888888888888888,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario180:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario181:part0,1.0,2.0,5.0,1.0,source_hit,1.0,2.0,5.0,1.0,source_hit,1.0,2.0,5.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario182:part0,0.0,,30.0,1.0,budget_exhausted,0.0,,30.0,1.0,budget_exhausted,0.0,,30.0,1.0,budget_exhausted,val_B30,0.0,0.0,0.0,0,0,0,0,0,0,case,,,,,
val:scenario183:part0,1.0,7.0,21.0,1.0,source_hit,1.0,7.0,21.0,0.8571428571428571,source_hit,1.0,7.0,21.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario184:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario185:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario186:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario187:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario188:part0,0.0,,30.0,1.0,budget_exhausted,0.0,,30.0,0.8,budget_exhausted,0.0,,30.0,0.9,budget_exhausted,val_B30,0.0,0.0,0.0,0,0,0,0,0,0,case,,,,,
val:scenario189:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario190:part0,1.0,6.0,18.0,1.0,source_hit,1.0,6.0,18.0,1.0,source_hit,1.0,6.0,18.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario191:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario192:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario193:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario194:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario195:part0,0.0,,30.0,1.0,budget_exhausted,0.0,,30.0,0.7,budget_exhausted,0.0,,30.0,0.9,budget_exhausted,val_B30,0.0,0.0,0.0,0,0,0,0,0,0,case,,,,,
val:scenario196:part0,1.0,6.0,18.0,1.0,source_hit,1.0,6.0,18.0,1.0,source_hit,1.0,6.0,18.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario197:part0,0.0,,30.0,1.0,budget_exhausted,0.0,,30.0,1.0,budget_exhausted,0.0,,30.0,1.0,budget_exhausted,val_B30,0.0,0.0,0.0,0,0,0,0,0,0,case,,,,,
val:scenario198:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario199:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario200:part0,1.0,1.0,1.0,1.0,source_hit,1.0,1.0,1.0,1.0,source_hit,1.0,1.0,1.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario201:part0,1.0,10.0,30.0,1.0,source_hit,1.0,10.0,30.0,1.0,source_hit,1.0,10.0,30.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario202:part0,0.0,,30.0,1.0,budget_exhausted,0.0,,30.0,0.7,budget_exhausted,0.0,,30.0,1.0,budget_exhausted,val_B30,0.0,0.0,0.0,0,0,0,0,0,0,case,,,,,
val:scenario203:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario204:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario205:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario206:part0,1.0,5.0,15.0,1.0,source_hit,1.0,4.0,12.0,0.75,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario207:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,0.75,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario208:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario209:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario210:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario211:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario212:part0,1.0,10.0,30.0,1.0,source_hit,1.0,10.0,30.0,0.8,source_hit,1.0,10.0,30.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario213:part0,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario214:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario215:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario216:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario217:part0,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario218:part0,1.0,8.0,24.0,1.0,source_hit,1.0,8.0,24.0,1.0,source_hit,1.0,8.0,24.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario219:part0,1.0,10.0,30.0,1.0,source_hit,1.0,10.0,30.0,1.0,source_hit,1.0,10.0,30.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario220:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario221:part0,1.0,1.0,1.0,1.0,source_hit,1.0,1.0,1.0,1.0,source_hit,1.0,1.0,1.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario222:part0,0.0,,1.0,1.0,teacher_no_action,0.0,,1.0,1.0,teacher_no_action,0.0,,1.0,1.0,teacher_no_action,val_B30,0.0,0.0,0.0,0,0,0,0,0,0,case,,,,,
val:scenario223:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario224:part0,1.0,7.0,21.0,1.0,source_hit,1.0,8.0,24.0,0.625,source_hit,1.0,7.0,21.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario225:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario226:part0,0.0,,30.0,1.0,budget_exhausted,0.0,,30.0,1.0,budget_exhausted,0.0,,30.0,1.0,budget_exhausted,val_B30,0.0,0.0,0.0,0,0,0,0,0,0,case,,,,,
val:scenario227:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario228:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario229:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario230:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario231:part0,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario232:part0,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario233:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario234:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario235:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario236:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario237:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario238:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario239:part0,1.0,1.0,1.0,1.0,source_hit,1.0,1.0,1.0,1.0,source_hit,1.0,1.0,1.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario240:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario241:part0,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario242:part0,1.0,10.0,30.0,1.0,source_hit,1.0,10.0,30.0,1.0,source_hit,1.0,10.0,30.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario243:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario244:part0,1.0,7.0,21.0,1.0,source_hit,1.0,7.0,21.0,0.7142857142857143,source_hit,1.0,7.0,21.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario245:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario246:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario247:part0,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,val_B30,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
